a_bits,compute_interpretation,ip_bias,ip_relative_mse,ip_variance,k_bits,k_proj_relative_mse,key_relative_mse,kv_bits,kv_method,kv_rotation_backend,layer,layer_index,layer_output_cosine,layer_output_relative_mse,linear_bits,linear_method,linear_rotation_backend,method,method_key,output_cosine,output_relative_mse,pre_o_output_cosine,pre_o_output_relative_mse,projection_cosine,projection_relative_mse,q_proj_relative_mse,score_mse,score_relative_mse,softmax_kl,topk_overlap,v_bits,v_proj_relative_mse,value_path,value_relative_mse,w_bits
4,randomized Hadamard LM W3A4 plus randomized HLM K3V4,2.105336904525757,0.021020961925387383,25.851760864257812,3,0.006502049043774605,0.0370965339243412,K3V4,hadamard_lm,randomized_hadamard,model.layers.14.self_attn,14,0.8970658779144287,0.1980370730161667,W3A4,randhadamard_lm,randomized_hadamard,attn_randhadamard_lm_w3a4_hlm_k3v4,attn_randhadamard_lm_w3a4_hlm_k3v4,0.9192181825637817,0.16061922907829285,0.9192151427268982,0.16061821579933167,0.9886844555536906,0.02302429188663761,0.007336833979934454,0.47319066524505615,0.021020961925387383,0.07032938301563263,0.8443359136581421,4,0.055233992636203766,o_proj_absorb,0.06418879330158234,3
4,dense random orthogonal LM W4A4 plus random-orthogonal K4V4,1.608558177947998,0.007727209012955427,8.544875144958496,4,0.002571777207776904,0.011832291260361671,K4V4,hadamard_lm,random_orthogonal,model.layers.14.self_attn,14,0.9626369476318359,0.0736047700047493,W4A4,randortho_lm,random_orthogonal,attn_randortho_lm_w4a4_hlm_k4v4,attn_randortho_lm_w4a4_hlm_k4v4,0.9701516032218933,0.0598515048623085,0.9701476693153381,0.059851691126823425,0.9949410557746887,0.010221960255876184,0.0030528102070093155,0.1739427149295807,0.007727209012955427,0.023007724434137344,0.9108642339706421,4,0.02504129335284233,o_proj_absorb,0.033758603036403656,4
4,dense random orthogonal LM W3A4 plus random-orthogonal K3V4,3.767864465713501,0.028984004631638527,27.559490203857422,3,0.007588074076920748,0.04099128395318985,K3V4,hadamard_lm,random_orthogonal,model.layers.14.self_attn,14,0.8973838090896606,0.19713595509529114,W3A4,randortho_lm,random_orthogonal,attn_randortho_lm_w3a4_hlm_k3v4,attn_randortho_lm_w3a4_hlm_k3v4,0.9156883955001831,0.1671319454908371,0.9156847596168518,0.16713173687458038,0.9881763060887655,0.024356029462069273,0.007797224447131157,0.6524420976638794,0.028984004631638527,0.07883472740650177,0.8443359136581421,4,0.057682789862155914,o_proj_absorb,0.06600099802017212,3
16,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,fp16,,model.layers.15.self_attn,15,1.0,0.0,FP16,fp16,,fp16,fp16,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
16,KV-only HLM K4V4 with value rotation absorbed into o_proj,0.1693129688501358,0.002561368281021714,5.670061111450195,4,4.071461390253717e-08,0.008657566271722317,K4V4,hadamard_lm,hadamard,model.layers.15.self_attn,15,0.9897523522377014,0.02093902789056301,FP16,fp16,none,attn_kv_hlm_k4v4,attn_kv_hlm_k4v4,0.9891637563705444,0.022113097831606865,0.989161491394043,0.02211267128586769,1.0000036358833313,4.159673494541494e-08,4.0742250462244556e-08,0.08904261887073517,0.002561368281021714,0.011146731674671173,0.9166504144668579,4,4.333334047146309e-08,o_proj_absorb,0.009089464321732521,16
4,MXFP4 W4A4 linear fake quant plus HLM K4V4,1.1999479532241821,0.007815674878656864,15.949034690856934,4,0.00656890170648694,0.015160794369876385,K4V4,hadamard_lm,hadamard,model.layers.15.self_attn,15,0.952106237411499,0.09451822936534882,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,0.9634357690811157,0.07355740666389465,0.9634335041046143,0.0735568180680275,0.990969697634379,0.01817301893606782,0.008886962197721004,0.2717016935348511,0.007815674878656864,0.023587921634316444,0.8902832269668579,4,0.039063192903995514,o_proj_absorb,0.047574568539857864,4
4,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,1.120300054550171,0.004674949217587709,9.146111488342285,4,0.002407956402748823,0.010935709811747074,K4V4,hadamard_lm,hadamard,model.layers.15.self_attn,15,0.9685727953910828,0.0634189322590828,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,0.9744614362716675,0.05240790545940399,0.9744595289230347,0.05240694060921669,0.9955153067906698,0.00902364356443286,0.003909488208591938,0.1625184863805771,0.004674949217587709,0.016047120094299316,0.9066406488418579,4,0.020753486081957817,o_proj_absorb,0.02983996458351612,4
4,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,2.891486167907715,0.017444396391510963,30.450931549072266,3,0.006318354047834873,0.036389920860528946,K3V4,hadamard_lm,hadamard,model.layers.15.self_attn,15,0.909179151058197,0.17635448276996613,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,0.9244387745857239,0.15224210917949677,0.9244369864463806,0.15224048495292664,0.9895079334576925,0.021327422310908634,0.009806795977056026,0.6064316034317017,0.017444396391510963,0.05014817416667938,0.8437744379043579,4,0.04785711690783501,o_proj_absorb,0.05685708671808243,3
4,randomized Hadamard LM W4A4 plus randomized HLM K4V4,1.1133538484573364,0.004427275154739618,8.61058235168457,4,0.002341211773455143,0.010833363980054855,K4V4,hadamard_lm,randomized_hadamard,model.layers.15.self_attn,15,0.9693688750267029,0.060403093695640564,W4A4,randhadamard_lm,randomized_hadamard,attn_randhadamard_lm_w4a4_hlm_k4v4,attn_randhadamard_lm_w4a4_hlm_k4v4,0.9765363931655884,0.046815093606710434,0.9765339493751526,0.046814776957035065,0.9956550002098083,0.008753828083475431,0.0038891592994332314,0.15390843152999878,0.004427275154739618,0.01583590731024742,0.905932605266571,4,0.020031113177537918,o_proj_absorb,0.02893560752272606,4
4,randomized Hadamard LM W3A4 plus randomized HLM K3V4,3.051492214202881,0.017409106716513634,29.421504974365234,3,0.00625682482495904,0.036570847034454346,K3V4,hadamard_lm,randomized_hadamard,model.layers.15.self_attn,15,0.9161638021469116,0.16739945113658905,W3A4,randhadamard_lm,randomized_hadamard,attn_randhadamard_lm_w3a4_hlm_k3v4,attn_randhadamard_lm_w3a4_hlm_k3v4,0.9295928478240967,0.14780841767787933,0.9295905828475952,0.14780771732330322,0.9896219770113627,0.021147742712249357,0.010049854405224323,0.6052048206329346,0.017409106716513634,0.05404328554868698,0.8428710699081421,4,0.04713654890656471,o_proj_absorb,0.05583580210804939,3
4,dense random orthogonal LM W4A4 plus random-orthogonal K4V4,1.2737642526626587,0.0049322438426315784,9.351156234741211,4,0.002555287443101406,0.01102268323302269,K4V4,hadamard_lm,random_orthogonal,model.layers.15.self_attn,15,0.9680870771408081,0.06293536722660065,W4A4,randortho_lm,random_orthogonal,attn_randortho_lm_w4a4_hlm_k4v4,attn_randortho_lm_w4a4_hlm_k4v4,0.9739068150520325,0.05160198733210564,0.9739046096801758,0.05160164460539818,0.9954464236895243,0.009219993837177753,0.004267558455467224,0.1714629977941513,0.0049322438426315784,0.016338175162672997,0.9050048589706421,4,0.02083713561296463,o_proj_absorb,0.030237309634685516,4
4,dense random orthogonal LM W3A4 plus random-orthogonal K3V4,4.092250347137451,0.021744726225733757,31.632816314697266,3,0.006777170114219189,0.03674226626753807,K3V4,hadamard_lm,random_orthogonal,model.layers.15.self_attn,15,0.9041743278503418,0.18415112793445587,W3A4,randortho_lm,random_orthogonal,attn_randortho_lm_w3a4_hlm_k3v4,attn_randortho_lm_w3a4_hlm_k3v4,0.9183896780014038,0.16459627449512482,0.9183874726295471,0.1645955890417099,0.9892358779907227,0.022072332600752514,0.010324065573513508,0.7559269666671753,0.021744726225733757,0.06123994290828705,0.8388916254043579,4,0.04911576211452484,o_proj_absorb,0.05827624723315239,3
16,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,fp16,,model.layers.16.self_attn,16,1.0,0.0,FP16,fp16,,fp16,fp16,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
16,KV-only HLM K4V4 with value rotation absorbed into o_proj,0.07440038025379181,0.004082949366420507,5.8763628005981445,4,4.1187767862993496e-08,0.008694012649357319,K4V4,hadamard_lm,hadamard,model.layers.16.self_attn,16,0.9901484847068787,0.019983885809779167,FP16,fp16,none,attn_kv_hlm_k4v4,attn_kv_hlm_k4v4,0.9909670352935791,0.018360434100031853,0.9909632802009583,0.018360307440161705,1.0000072518984477,4.188363789126015e-08,4.192446212414325e-08,0.0919046550989151,0.004082949366420507,0.013057641685009003,0.914501965045929,4,4.253868368664371e-08,o_proj_absorb,0.009206253103911877,16
4,MXFP4 W4A4 linear fake quant plus HLM K4V4,1.6102542877197266,0.01334309857338667,16.629154205322266,4,0.007010713219642639,0.015544665046036243,K4V4,hadamard_lm,hadamard,model.layers.16.self_attn,16,0.9424538612365723,0.11552396416664124,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,0.9582222104072571,0.08479442447423935,0.9582180976867676,0.08479497581720352,0.9891301194826762,0.02191245835274458,0.009469200856983662,0.30034488439559937,0.01334309857338667,0.03250514715909958,0.8879638910293579,4,0.04925746098160744,o_proj_absorb,0.05859614163637161,4
4,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,0.6805133819580078,0.006356589961796999,8.694207191467285,4,0.0024607640225440264,0.011048276908695698,K4V4,hadamard_lm,hadamard,model.layers.16.self_attn,16,0.9626511335372925,0.07600152492523193,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,0.9715564250946045,0.057702481746673584,0.971552848815918,0.05770225450396538,0.9944920341173807,0.011090770286197463,0.0039244950748980045,0.1430829018354416,0.006356589961796999,0.019042782485485077,0.9073241949081421,4,0.02688705176115036,o_proj_absorb,0.03590065613389015,4
4,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,2.468261241912842,0.024043086916208267,28.544164657592773,3,0.006491389591246843,0.03732428327202797,K3V4,hadamard_lm,hadamard,model.layers.16.self_attn,16,0.9021276235580444,0.2106940895318985,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,0.9219018220901489,0.16699649393558502,0.9218986630439758,0.16699576377868652,0.9869569142659506,0.026409565936774015,0.009865032508969307,0.5411949753761292,0.024043086916208267,0.06472256034612656,0.842700183391571,4,0.0628722757101059,o_proj_absorb,0.07184498757123947,3
4,randomized Hadamard LM W4A4 plus randomized HLM K4V4,1.076290249824524,0.006930979900062084,8.826371192932129,4,0.0026071113534271717,0.011330042034387589,K4V4,hadamard_lm,randomized_hadamard,model.layers.16.self_attn,16,0.9613397121429443,0.08061916381120682,W4A4,randhadamard_lm,randomized_hadamard,attn_randhadamard_lm_w4a4_hlm_k4v4,attn_randhadamard_lm_w4a4_hlm_k4v4,0.9712213277816772,0.06072437763214111,0.9712175130844116,0.06072442606091499,0.9945074518521627,0.011062587921818098,0.003993007820099592,0.15601205825805664,0.006930979900062084,0.020992480218410492,0.9039551019668579,4,0.02658764459192753,o_proj_absorb,0.0351322777569294,4
4,randomized Hadamard LM W3A4 plus randomized HLM K3V4,3.0644454956054688,0.02585490792989731,27.85576057434082,3,0.007130521349608898,0.037741705775260925,K3V4,hadamard_lm,randomized_hadamard,model.layers.16.self_attn,16,0.8988956809043884,0.20866212248802185,W3A4,randhadamard_lm,randomized_hadamard,attn_randhadamard_lm_w3a4_hlm_k3v4,attn_randhadamard_lm_w3a4_hlm_k3v4,0.9212251901626587,0.16638705134391785,0.9212223887443542,0.16638538241386414,0.9871654113133749,0.026218905424078304,0.010186254046857357,0.5819779634475708,0.02585490792989731,0.0652877688407898,0.844311535358429,4,0.06133994087576866,o_proj_absorb,0.06998956948518753,3
4,dense random orthogonal LM W4A4 plus random-orthogonal K4V4,1.3953028917312622,0.007564245723187923,8.95018482208252,4,0.0027342471294105053,0.01160166785120964,K4V4,hadamard_lm,random_orthogonal,model.layers.16.self_attn,16,0.9599063396453857,0.08168593049049377,W4A4,randortho_lm,random_orthogonal,attn_randortho_lm_w4a4_hlm_k4v4,attn_randortho_lm_w4a4_hlm_k4v4,0.9690935015678406,0.06301571428775787,0.9690896272659302,0.06301607191562653,0.99436088403066,0.011357118220378956,0.004133145324885845,0.17026647925376892,0.007564245723187923,0.023095648735761642,0.9053955078125,4,0.027203962206840515,o_proj_absorb,0.03581724688410759,4
4,dense random orthogonal LM W3A4 plus random-orthogonal K3V4,3.476071834564209,0.027784688398241997,27.943553924560547,3,0.006888203322887421,0.03985828161239624,K3V4,hadamard_lm,random_orthogonal,model.layers.16.self_attn,16,0.8890351057052612,0.22598671913146973,W3A4,randortho_lm,random_orthogonal,attn_randortho_lm_w3a4_hlm_k3v4,attn_randortho_lm_w3a4_hlm_k3v4,0.9103114604949951,0.19307811558246613,0.910308301448822,0.19307726621627808,0.9865808089574178,0.02732359493772189,0.010362330824136734,0.625416100025177,0.027784688398241997,0.07771733403205872,0.843334972858429,4,0.06472025066614151,o_proj_absorb,0.07358457148075104,3
16,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,fp16,,model.layers.17.self_attn,17,1.0,0.0,FP16,fp16,,fp16,fp16,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
16,KV-only HLM K4V4 with value rotation absorbed into o_proj,0.18035048246383667,0.003335373243317008,5.718174934387207,4,4.061407210542711e-08,0.008754592388868332,K4V4,hadamard_lm,hadamard,model.layers.17.self_attn,17,0.9816942811012268,0.03666222468018532,FP16,fp16,none,attn_kv_hlm_k4v4,attn_kv_hlm_k4v4,0.9820987582206726,0.036179203540086746,0.982094943523407,0.03617919236421585,1.0000043511390686,4.220996530079901e-08,4.259004526829813e-08,0.08985470235347748,0.003335373243317008,0.009446045383810997,0.9187988042831421,4,4.34257785286718e-08,o_proj_absorb,0.009001074358820915,16
4,MXFP4 W4A4 linear fake quant plus HLM K4V4,1.7677677869796753,0.011039698496460915,15.909151077270508,4,0.007750715594738722,0.01631123386323452,K4V4,hadamard_lm,hadamard,model.layers.17.self_attn,17,0.9158369898796082,0.1736932247877121,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,0.9297528862953186,0.14864680171012878,0.9297491312026978,0.14864739775657654,0.9872205456097921,0.025953024470557768,0.008403334766626358,0.2974086403846741,0.011039698496460915,0.031189778819680214,0.8863525390625,4,0.06170502305030823,o_proj_absorb,0.07015236467123032,4
4,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,1.2727129459381104,0.005816738121211529,8.409161567687988,4,0.002798976143822074,0.011438529007136822,K4V4,hadamard_lm,hadamard,model.layers.17.self_attn,17,0.9475921392440796,0.10625788569450378,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,0.9530906081199646,0.09786805510520935,0.9530868530273438,0.0978681743144989,0.9934683243433634,0.013103422475978732,0.003465541172772646,0.15670248866081238,0.005816738121211529,0.015439474023878574,0.908764660358429,4,0.033045750111341476,o_proj_absorb,0.04149286076426506,4
4,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,3.4662835597991943,0.021519633010029793,25.08806610107422,3,0.00717564532533288,0.03804188594222069,K3V4,hadamard_lm,hadamard,model.layers.17.self_attn,17,0.8565831184387207,0.32274916768074036,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,0.8702163100242615,0.31661608815193176,0.8702138066291809,0.31661486625671387,0.9850707451502482,0.030301780284692843,0.00856909528374672,0.5797373056411743,0.021519633010029793,0.05498681962490082,0.850781261920929,4,0.07516060024499893,o_proj_absorb,0.08321437239646912,3
4,randomized Hadamard LM W4A4 plus randomized HLM K4V4,1.1966428756713867,0.005314248148351908,7.7306342124938965,4,0.00274200108833611,0.011709965765476227,K4V4,hadamard_lm,randomized_hadamard,model.layers.17.self_attn,17,0.9444490671157837,0.11581768095493317,W4A4,randhadamard_lm,randomized_hadamard,attn_randhadamard_lm_w4a4_hlm_k4v4,attn_randhadamard_lm_w4a4_hlm_k4v4,0.9515642523765564,0.10197052359580994,0.9515605568885803,0.10197053104639053,0.9934600194295248,0.013157367318247756,0.0035236640833318233,0.1431654393672943,0.005314248148351908,0.014033832587301731,0.9123779535293579,4,0.03320643678307533,o_proj_absorb,0.041914887726306915,4
4,randomized Hadamard LM W3A4 plus randomized HLM K3V4,2.738924026489258,0.01931465044617653,25.799747467041016,3,0.006894296035170555,0.038539569824934006,K3V4,hadamard_lm,randomized_hadamard,model.layers.17.self_attn,17,0.8586817979812622,0.289771169424057,W3A4,randhadamard_lm,randomized_hadamard,attn_randhadamard_lm_w3a4_hlm_k3v4,attn_randhadamard_lm_w3a4_hlm_k3v4,0.8724143505096436,0.285751610994339,0.8724107146263123,0.2857529819011688,0.984352727731069,0.03176874170700709,0.008774319663643837,0.5203351974487305,0.01931465044617653,0.047832172363996506,0.849658191204071,4,0.07963760942220688,o_proj_absorb,0.08834809064865112,3
4,dense random orthogonal LM W4A4 plus random-orthogonal K4V4,1.8356374502182007,0.007284475956112146,9.190000534057617,4,0.0031772362999618053,0.012707831338047981,K4V4,hadamard_lm,random_orthogonal,model.layers.17.self_attn,17,0.9421277046203613,0.1143769770860672,W4A4,randortho_lm,random_orthogonal,attn_randortho_lm_w4a4_hlm_k4v4,attn_randortho_lm_w4a4_hlm_k4v4,0.9488644003868103,0.1048688217997551,0.9488610625267029,0.10486816614866257,0.9931667447090149,0.01385483331978321,0.003975121770054102,0.19624322652816772,0.007284475956112146,0.01640371046960354,0.908935546875,4,0.034412141889333725,o_proj_absorb,0.04344090446829796,4
4,dense random orthogonal LM W3A4 plus random-orthogonal K3V4,4.184707164764404,0.02665204554796219,28.44048500061035,3,0.00812726840376854,0.042655132710933685,K3V4,hadamard_lm,random_orthogonal,model.layers.17.self_attn,17,0.8398743271827698,0.3300535976886749,W3A4,randortho_lm,random_orthogonal,attn_randortho_lm_w3a4_hlm_k3v4,attn_randortho_lm_w3a4_hlm_k3v4,0.8683198094367981,0.30138036608695984,0.8683160543441772,0.3013819456100464,0.9849178592363993,0.03095314682771762,0.010072928853332996,0.7180041074752808,0.02665204554796219,0.05957307666540146,0.8496338129043579,4,0.07465924322605133,o_proj_absorb,0.08326435834169388,3
16,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,fp16,,model.layers.18.self_attn,18,1.0,0.0,FP16,fp16,,fp16,fp16,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
16,KV-only HLM K4V4 with value rotation absorbed into o_proj,0.17387524247169495,0.0031187233980745077,4.76473331451416,4,4.174604129048021e-08,0.00868733786046505,K4V4,hadamard_lm,hadamard,model.layers.18.self_attn,18,0.9911842942237854,0.017895538359880447,FP16,fp16,none,attn_kv_hlm_k4v4,attn_kv_hlm_k4v4,0.9907436966896057,0.018666399642825127,0.9907403588294983,0.0186660997569561,1.000005026658376,4.273257421990214e-08,4.246134821528358e-08,0.07492133975028992,0.0031187233980745077,0.009252875111997128,0.9232177734375,4,4.399033315394263e-08,o_proj_absorb,0.009095110930502415,16
4,MXFP4 W4A4 linear fake quant plus HLM K4V4,1.3903383016586304,0.011868743225932121,16.314882278442383,4,0.008739716373383999,0.017329281195998192,K4V4,hadamard_lm,hadamard,model.layers.18.self_attn,18,0.9479662179946899,0.1030452623963356,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,0.9576212763786316,0.08633546531200409,0.957617461681366,0.08633577823638916,0.9889490405718485,0.022422049815456074,0.009945317171514034,0.2851237654685974,0.011868743225932121,0.030666036531329155,0.886645495891571,4,0.048581115901470184,o_proj_absorb,0.0573313944041729,4
4,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,1.0117900371551514,0.005777113605290651,7.858459949493408,4,0.0026838735211640596,0.011260796338319778,K4V4,hadamard_lm,hadamard,model.layers.18.self_attn,18,0.9696632623672485,0.06024884432554245,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,0.9751814007759094,0.04998212307691574,0.9751775860786438,0.04998242110013962,0.9949021935462952,0.01025770177754263,0.004088078625500202,0.13878405094146729,0.005777113605290651,0.01572555862367153,0.9119628667831421,4,0.02400115318596363,o_proj_absorb,0.03288263455033302,4
4,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,2.1577348709106445,0.018451258540153503,23.71256446838379,3,0.006696606520563364,0.03722609952092171,K3V4,hadamard_lm,hadamard,model.layers.18.self_attn,18,0.9187209606170654,0.15624043345451355,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,0.9295272827148438,0.13765887916088104,0.9295247197151184,0.13765689730644226,0.9879332780838013,0.024437892095496256,0.010196393355727196,0.4432560205459595,0.018451258540153503,0.0476730614900589,0.8519287109375,4,0.05642067641019821,o_proj_absorb,0.0653359517455101,3
4,randomized Hadamard LM W4A4 plus randomized HLM K4V4,1.0294106006622314,0.005993364844471216,8.154974937438965,4,0.0025686502922326326,0.011129532009363174,K4V4,hadamard_lm,randomized_hadamard,model.layers.18.self_attn,18,0.9693223834037781,0.06246735155582428,W4A4,randhadamard_lm,randomized_hadamard,attn_randhadamard_lm_w4a4_hlm_k4v4,attn_randhadamard_lm_w4a4_hlm_k4v4,0.9748178124427795,0.051646579056978226,0.9748140573501587,0.051646459847688675,0.9948932925860087,0.010288554476574063,0.00410768436267972,0.14397907257080078,0.005993364844471216,0.016186684370040894,0.909741222858429,4,0.024189328774809837,o_proj_absorb,0.0329369492828846,4
4,randomized Hadamard LM W3A4 plus randomized HLM K3V4,3.0093698501586914,0.022686032578349113,25.82294464111328,3,0.0070120794698596,0.037180911749601364,K3V4,hadamard_lm,randomized_hadamard,model.layers.18.self_attn,18,0.9190266132354736,0.16147975623607635,W3A4,randhadamard_lm,randomized_hadamard,attn_randhadamard_lm_w3a4_hlm_k3v4,attn_randhadamard_lm_w3a4_hlm_k3v4,0.928398609161377,0.15110357105731964,0.9283959865570068,0.15110091865062714,0.9879971345265707,0.024484243243932724,0.010358729399740696,0.5449883341789246,0.022686032578349113,0.05313502997159958,0.843310534954071,4,0.056081920862197876,o_proj_absorb,0.0646810382604599,3
4,dense random orthogonal LM W4A4 plus random-orthogonal K4V4,1.9135903120040894,0.008106890134513378,8.802329063415527,4,0.0027746064588427544,0.01392525713890791,K4V4,hadamard_lm,random_orthogonal,model.layers.18.self_attn,18,0.9656227827072144,0.06888356804847717,W4A4,randortho_lm,random_orthogonal,attn_randortho_lm_w4a4_hlm_k4v4,attn_randortho_lm_w4a4_hlm_k4v4,0.9688685536384583,0.06293933093547821,0.9688646197319031,0.06293977051973343,0.994766354560852,0.010576223023235798,0.0042445845901966095,0.19475246965885162,0.008106890134513378,0.01798262447118759,0.912280261516571,4,0.02470947802066803,o_proj_absorb,0.0336732380092144,4
4,dense random orthogonal LM W3A4 plus random-orthogonal K3V4,4.829683303833008,0.032639991492033005,26.857393264770508,3,0.007161238696426153,0.04480079561471939,K3V4,hadamard_lm,random_orthogonal,model.layers.18.self_attn,18,0.9062490463256836,0.18294458091259003,W3A4,randortho_lm,random_orthogonal,attn_randortho_lm_w3a4_hlm_k3v4,attn_randortho_lm_w3a4_hlm_k3v4,0.9174374938011169,0.1699317991733551,0.9174338579177856,0.16993148624897003,0.9876587589581808,0.025148175812015932,0.010648961178958416,0.7841130495071411,0.032639991492033005,0.06965550780296326,0.845507800579071,4,0.05763432756066322,o_proj_absorb,0.06628625839948654,3
16,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,fp16,,model.layers.19.self_attn,19,1.0,0.0,FP16,fp16,,fp16,fp16,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
16,KV-only HLM K4V4 with value rotation absorbed into o_proj,0.18702229857444763,0.0029532620683312416,5.088571071624756,4,4.090514593713124e-08,0.00871011707931757,K4V4,hadamard_lm,hadamard,model.layers.19.self_attn,19,0.9871524572372437,0.026072904467582703,FP16,fp16,none,attn_kv_hlm_k4v4,attn_kv_hlm_k4v4,0.9870686531066895,0.026139596477150917,0.9870648384094238,0.026139970868825912,1.000006377696991,4.181945811865262e-08,4.159287669835976e-08,0.08005544543266296,0.0029532620683312416,0.008594479411840439,0.9234863519668579,4,4.296035172046686e-08,o_proj_absorb,0.009207744151353836,16
4,MXFP4 W4A4 linear fake quant plus HLM K4V4,1.4511497020721436,0.009987430647015572,15.221135139465332,4,0.008029242977499962,0.016468407586216927,K4V4,hadamard_lm,hadamard,model.layers.19.self_attn,19,0.937559187412262,0.12459414452314377,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,0.9485213160514832,0.10508677363395691,0.9485180377960205,0.10508634895086288,0.9888546069463094,0.022527462802827358,0.008593390695750713,0.27073392271995544,0.009987430647015572,0.02215443179011345,0.8897705078125,4,0.0509597547352314,o_proj_absorb,0.059832341969013214,4
4,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,0.9675946831703186,0.004765595309436321,7.331485748291016,4,0.002383897081017494,0.011044721119105816,K4V4,hadamard_lm,hadamard,model.layers.19.self_attn,19,0.9531382918357849,0.09269607067108154,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,0.9567903876304626,0.08602794259786606,0.9567866921424866,0.08602834492921829,0.9943703413009644,0.01129808866729339,0.003368646837770939,0.12918320298194885,0.004765595309436321,0.013696663081645966,0.912524402141571,4,0.028141722083091736,o_proj_absorb,0.03703363984823227,4
4,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,3.0674421787261963,0.019147170707583427,23.80879783630371,3,0.006143379490822554,0.03607594594359398,K3V4,hadamard_lm,hadamard,model.layers.19.self_attn,19,0.8868364095687866,0.2296820729970932,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,0.8957907557487488,0.22235478460788727,0.8957872986793518,0.22235533595085144,0.9866031408309937,0.027123682666569948,0.008759250864386559,0.5190312266349792,0.019147170707583427,0.04559291899204254,0.846875011920929,4,0.06646841764450073,o_proj_absorb,0.07568970322608948,3
4,randomized Hadamard LM W4A4 plus randomized HLM K4V4,1.0816946029663086,0.005106724798679352,7.689479351043701,4,0.002480974653735757,0.011069132015109062,K4V4,hadamard_lm,randomized_hadamard,model.layers.19.self_attn,19,0.9533173441886902,0.09602651745080948,W4A4,randhadamard_lm,randomized_hadamard,attn_randhadamard_lm_w4a4_hlm_k4v4,attn_randhadamard_lm_w4a4_hlm_k4v4,0.9596087336540222,0.08713950961828232,0.9596053957939148,0.08713904768228531,0.9945055842399597,0.011048571905121207,0.0033325040712952614,0.13843035697937012,0.005106724798679352,0.01555885560810566,0.910082995891571,4,0.027332236990332603,o_proj_absorb,0.03718423470854759,4
