a_bits,compute_interpretation,ip_bias,ip_relative_mse,ip_variance,k_bits,k_proj_relative_mse,key_relative_mse,kv_bits,kv_method,layer,layer_index,layer_output_cosine,layer_output_relative_mse,linear_bits,linear_method,method,method_key,output_cosine,output_relative_mse,pre_o_output_cosine,pre_o_output_relative_mse,projection_cosine,projection_relative_mse,q_proj_relative_mse,score_mse,score_relative_mse,softmax_kl,topk_overlap,v_bits,v_proj_relative_mse,value_path,value_relative_mse,w_bits
16,identity attention wrapper; no quantization,-0.002498609945178032,1.2719686992568313e-07,0.00020315802248660475,16,3.93068795290219e-08,1.2417019945587526e-07,K16V16,fp16,model.layers.20.self_attn,20,1.0000061988830566,6.473093776548922e-07,FP16,fp16,attn_identity_fp16,attn_identity_fp16,1.0000321865081787,6.114651114330627e-07,1.0000276565551758,6.537080707857967e-07,1.000007172425588,4.1547838947053606e-08,4.1955029672635646e-08,3.271891728218179e-06,1.2719686992568313e-07,3.2184402698476333e-07,0.999462902545929,16,4.338160763950327e-08,reconstruct,4.338160763950327e-08,16
16,KV-only HLM K4V4 with value reconstruction,0.2876136302947998,0.0036728091072291136,5.963734149932861,4,3.93068795290219e-08,0.00856994278728962,K4V4,hadamard_lm,model.layers.20.self_attn,20,0.9904911518096924,0.020042158663272858,FP16,fp16,attn_kv_only_hlm_k4v4_reconstruct,attn_kv_only_hlm_k4v4_reconstruct,0.9896496534347534,0.022316286340355873,0.9896450042724609,0.022316446527838707,1.000007172425588,4.1547838947053606e-08,4.1955029672635646e-08,0.09447586536407471,0.0036728091072291136,0.011328030377626419,0.9192870855331421,4,4.338160763950327e-08,reconstruct,0.008836310356855392,16
16,KV-only HLM K4V4 with value rotation absorbed into o_proj,0.2876136302947998,0.0036728091072291136,5.963734149932861,4,3.93068795290219e-08,0.00856994278728962,K4V4,hadamard_lm,model.layers.20.self_attn,20,0.9904930591583252,0.020041629672050476,FP16,fp16,attn_kv_only_hlm_k4v4_oabsorb,attn_kv_only_hlm_k4v4_oabsorb,0.9896495342254639,0.022316286340355873,0.9896450042724609,0.022316446527838707,1.000007172425588,4.1547838947053606e-08,4.1955029672635646e-08,0.09447586536407471,0.0036728091072291136,0.011328030377626419,0.9192870855331421,4,4.338160763950327e-08,o_proj_absorb,0.008836310356855392,16
16,KV-only HLM K3V4 with value rotation absorbed into o_proj,0.5882754921913147,0.013119496405124664,21.252233505249023,3,3.93068795290219e-08,0.03088589385151863,K3V4,hadamard_lm,model.layers.20.self_attn,20,0.9672576189041138,0.06944258511066437,FP16,fp16,attn_kv_only_hlm_k3v4_oabsorb,attn_kv_only_hlm_k3v4_oabsorb,0.9648600220680237,0.07543455064296722,0.9648551940917969,0.07543504983186722,1.000007172425588,4.1547838947053606e-08,4.1955029672635646e-08,0.3374735116958618,0.013119496405124664,0.040130939334630966,0.856396496295929,4,4.338160763950327e-08,o_proj_absorb,0.008836310356855392,16
16,KV-only HLM K4V3 with value rotation absorbed into o_proj,0.2876136302947998,0.0036728091072291136,5.963734149932861,4,3.93068795290219e-08,0.00856994278728962,K4V3,hadamard_lm,model.layers.20.self_attn,20,0.9843584299087524,0.031825486570596695,FP16,fp16,attn_kv_only_hlm_k4v3_oabsorb,attn_kv_only_hlm_k4v3_oabsorb,0.9826128482818604,0.0361907072365284,0.9826083779335022,0.03619058057665825,1.000007172425588,4.1547838947053606e-08,4.1955029672635646e-08,0.09447586536407471,0.0036728091072291136,0.011328030377626419,0.9192870855331421,3,4.338160763950327e-08,o_proj_absorb,0.03255762159824371,16
4,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,1.1996595859527588,0.005656655412167311,7.873228549957275,4,0.002363126026466489,0.010782772675156593,K4V4,hadamard_lm,model.layers.20.self_attn,20,0.9647961854934692,0.07272534817457199,W4A4,rot_lm,attn_rot_lm_w4a4_hlm_k4v4_oabsorb,attn_rot_lm_w4a4_hlm_k4v4_oabsorb,0.9690762162208557,0.06766161322593689,0.9690718054771423,0.06766144186258316,0.9950644175211588,0.009971391099194685,0.002955298637971282,0.14550644159317017,0.005656655412167311,0.01568710058927536,0.9129638671875,4,0.024595748633146286,o_proj_absorb,0.03320823237299919,4
4,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,2.9215097427368164,0.02099357172846794,26.025981903076172,3,0.006362647749483585,0.036173805594444275,K3V4,hadamard_lm,model.layers.20.self_attn,20,0.9061709642410278,0.1863286793231964,W3A4,rot_lm,attn_rot_lm_w3a4_hlm_k3v4_oabsorb,attn_rot_lm_w3a4_hlm_k3v4_oabsorb,0.9152389764785767,0.17689086496829987,0.9152343273162842,0.17689168453216553,0.9882417519887289,0.023953688020507496,0.007535935379564762,0.5400187373161316,0.02099357172846794,0.051536593586206436,0.8517090082168579,4,0.057962480932474136,o_proj_absorb,0.06624307483434677,3
3,rotated LM W4A3 plus HLM K4V3 with value rotation absorbed into o_proj,2.2012417316436768,0.009793946519494057,11.278067588806152,4,0.005816906224936247,0.014017624780535698,K4V3,hadamard_lm,model.layers.20.self_attn,20,0.9243004322052002,0.14677420258522034,W4A3,rot_lm,attn_rot_lm_w4a3_hlm_k4v3_oabsorb,attn_rot_lm_w4a3_hlm_k4v3_oabsorb,0.9335294961929321,0.13281697034835815,0.9335252642631531,0.13281695544719696,0.9885207414627075,0.02325493438790242,0.007106828968971968,0.25193020701408386,0.009793946519494057,0.019096247851848602,0.9063965082168579,3,0.05684106796979904,o_proj_absorb,0.08773084729909897,4
16,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,fp16,model.layers.21.self_attn,21,1.0,0.0,FP16,fp16,fp16,fp16,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
16,identity attention wrapper; no quantization,-0.0009197773179039359,1.3826091560531495e-07,0.00013391938409768045,16,3.9787355632370236e-08,1.1722731585450674e-07,K16V16,fp16,model.layers.21.self_attn,21,1.000004529953003,2.8365832349663833e-07,FP16,fp16,attn_identity_fp16,attn_identity_fp16,1.0000276565551758,4.3285200490572606e-07,1.0000237226486206,4.764683012581372e-07,1.0000038544336955,4.1112009796506754e-08,4.062168912355446e-08,2.1057089725218248e-06,1.3826091560531495e-07,3.0514615900756326e-07,0.999707043170929,16,4.2926984633595566e-08,reconstruct,4.2926984633595566e-08,16
16,KV-only HLM K4V4 with value reconstruction,0.15729568898677826,0.00538402795791626,5.223165512084961,4,3.9787355632370236e-08,0.008714584633708,K4V4,hadamard_lm,model.layers.21.self_attn,21,0.9956889152526855,0.008659115992486477,FP16,fp16,attn_kv_only_hlm_k4v4_reconstruct,attn_kv_only_hlm_k4v4_reconstruct,0.9906273484230042,0.01871459186077118,0.9906235933303833,0.01871473714709282,1.0000038544336955,4.1112009796506754e-08,4.062168912355446e-08,0.0819985568523407,0.00538402795791626,0.014330308884382248,0.9192138910293579,4,4.2926984633595566e-08,reconstruct,0.009238497354090214,16
16,KV-only HLM K4V4 with value rotation absorbed into o_proj,0.15729568898677826,0.00538402795791626,5.223165512084961,4,3.9787355632370236e-08,0.008714584633708,K4V4,hadamard_lm,model.layers.21.self_attn,21,0.9956889748573303,0.008659462444484234,FP16,fp16,attn_kv_only_hlm_k4v4_oabsorb,attn_kv_only_hlm_k4v4_oabsorb,0.9906273484230042,0.01871459372341633,0.9906234741210938,0.01871473714709282,1.0000038544336955,4.1112009796506754e-08,4.062168912355446e-08,0.0819985568523407,0.00538402795791626,0.014330308884382248,0.9192138910293579,4,4.2926984633595566e-08,o_proj_absorb,0.009238497354090214,16
16,KV-only HLM K3V4 with value rotation absorbed into o_proj,0.333529531955719,0.02055243030190468,19.92157745361328,3,3.9787355632370236e-08,0.03112959675490856,K3V4,hadamard_lm,model.layers.21.self_attn,21,0.9852405786514282,0.029835036024451256,FP16,fp16,attn_kv_only_hlm_k3v4_oabsorb,attn_kv_only_hlm_k3v4_oabsorb,0.9693006277084351,0.06299833208322525,0.9692970514297485,0.06299784034490585,1.0000038544336955,4.1112009796506754e-08,4.062168912355446e-08,0.3130128085613251,0.02055243030190468,0.05530955642461777,0.8542724847793579,4,4.2926984633595566e-08,o_proj_absorb,0.009238497354090214,16
16,KV-only HLM K4V3 with value rotation absorbed into o_proj,0.15729568898677826,0.00538402795791626,5.223165512084961,4,3.9787355632370236e-08,0.008714584633708,K4V3,hadamard_lm,model.layers.21.self_attn,21,0.9920483231544495,0.015967732295393944,FP16,fp16,attn_kv_only_hlm_k4v3_oabsorb,attn_kv_only_hlm_k4v3_oabsorb,0.9823387265205383,0.03506641089916229,0.9823349118232727,0.035066474229097366,1.0000038544336955,4.1112009796506754e-08,4.062168912355446e-08,0.0819985568523407,0.00538402795791626,0.014330308884382248,0.9192138910293579,3,4.2926984633595566e-08,o_proj_absorb,0.033190254122018814,16
4,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,0.6087925434112549,0.007989865727722645,7.417235374450684,4,0.002550264820456505,0.01119145005941391,K4V4,hadamard_lm,model.layers.21.self_attn,21,0.9843030571937561,0.03126739338040352,W4A4,rot_lm,attn_rot_lm_w4a4_hlm_k4v4_oabsorb,attn_rot_lm_w4a4_hlm_k4v4_oabsorb,0.9761565923690796,0.04721356928348541,0.9761525392532349,0.04721412807703018,0.9945950309435526,0.010874575081591805,0.0029454848263412714,0.12168537080287933,0.007989865727722645,0.020699910819530487,0.9087158441543579,4,0.027127975597977638,o_proj_absorb,0.03603129833936691,4
4,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,2.1826751232147217,0.027750303968787193,22.28464126586914,3,0.006662373431026936,0.03707237169146538,K3V4,hadamard_lm,model.layers.21.self_attn,21,0.9543894529342651,0.08914964646100998,W3A4,rot_lm,attn_rot_lm_w3a4_hlm_k3v4_oabsorb,attn_rot_lm_w3a4_hlm_k3v4_oabsorb,0.9346593618392944,0.1315118372440338,0.9346559643745422,0.1315108835697174,0.9875239928563436,0.025372425094246864,0.0073933908715844154,0.42263615131378174,0.027750303968787193,0.06857387721538544,0.848681628704071,4,0.06206151098012924,o_proj_absorb,0.07067150622606277,3
3,rotated LM W4A3 plus HLM K4V3 with value rotation absorbed into o_proj,1.4749014377593994,0.012526721693575382,10.034684181213379,4,0.0062322006560862064,0.014764800667762756,K4V3,hadamard_lm,model.layers.21.self_attn,21,0.9681503176689148,0.06635385006666183,W4A3,rot_lm,attn_rot_lm_w4a3_hlm_k4v3_oabsorb,attn_rot_lm_w4a3_hlm_k4v3_oabsorb,0.9540836215019226,0.09177523106336594,0.9540801644325256,0.09177491068840027,0.9875667889912924,0.025197803198049467,0.0072244396433234215,0.19078153371810913,0.012526721693575382,0.027460984885692596,0.900927722454071,3,0.06213676929473877,o_proj_absorb,0.09383338689804077,4
