layer_index,method_key,projection_relative_mse,score_relative_mse,softmax_kl,topk_overlap,pre_o_output_relative_mse,pre_o_output_cosine,layer_output_relative_mse,layer_output_cosine
3,attn_rot_lm_w4a3_hlm_k4v3_oabsorb,0.02120131968210141,0.006087424699217081,0.01137043721973896,0.8870849609375,0.23824623227119446,0.8997586369514465,0.14362899959087372,0.9335968494415283
3,attn_rot_lm_w4a4_hlm_k4v4_oabsorb,0.009315880558763942,0.0034187703859061003,0.006985933054238558,0.896044909954071,0.11626426130533218,0.9503750801086426,0.0810236781835556,0.9650435447692871
3,fp16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
4,attn_identity_fp16,4.218907179165399e-08,6.300928134805872e-08,1.0806491701487175e-07,0.9995361566543579,8.83539314600057e-07,1.00002920627594,8.534884727851022e-07,1.0000029802322388
4,attn_kv_only_hlm_k3v4_oabsorb,4.218907179165399e-08,0.007609497290104628,0.01246040128171444,0.846997082233429,0.10363564640283585,0.9543782472610474,0.08393070846796036,0.9632482528686523
4,attn_kv_only_hlm_k4v3_oabsorb,4.218907179165399e-08,0.002023960929363966,0.003688895609229803,0.9128662347793579,0.04790562763810158,0.9757786393165588,0.035682376474142075,0.9820314645767212
4,attn_kv_only_hlm_k4v4_oabsorb,4.218907179165399e-08,0.002023960929363966,0.003688895609229803,0.9128662347793579,0.031112859025597572,0.9844238758087158,0.02505173534154892,0.9874309301376343
4,attn_kv_only_hlm_k4v4_reconstruct,4.218907179165399e-08,0.002023960929363966,0.003688895609229803,0.9128662347793579,0.031112859025597572,0.9844239354133606,0.025051647797226906,0.9874319434165955
4,attn_rot_lm_w3a4_hlm_k3v4_oabsorb,0.02284606033936143,0.013003558851778507,0.022510787472128868,0.837451159954071,0.2841165363788605,0.8821329474449158,0.23692584037780762,0.8896063566207886
4,attn_rot_lm_w4a3_hlm_k4v3_oabsorb,0.021950102876871824,0.005771008785814047,0.008542206138372421,0.890185534954071,0.17918314039707184,0.9160618782043457,0.14915093779563904,0.9258395433425903
4,attn_rot_lm_w4a4_hlm_k4v4_oabsorb,0.009377166318396727,0.00343314534984529,0.0050383685156702995,0.900805652141571,0.09998606145381927,0.9512074589729309,0.08120973408222198,0.95900958776474
